"site_number","lon","lat","date","presence"
96,-141.405587162704,62.6391772470427,2013-08-11,0
96,-141.405587162704,62.6391772470427,2013-08-12,0
96,-141.405587162704,62.6391772470427,2013-08-13,1
96,-141.405587162704,62.6391772470427,2013-08-14,1
96,-141.405587162704,62.6391772470427,2013-08-15,1
96,-141.405587162704,62.6391772470427,2013-08-16,0
96,-141.405587162704,62.6391772470427,2013-08-17,0
96,-141.405587162704,62.6391772470427,2013-08-18,1
97,-141.995517453665,63.0811783212059,2013-08-11,0
97,-141.995517453665,63.0811783212059,2013-08-12,1
97,-141.995517453665,63.0811783212059,2013-08-13,0
97,-141.995517453665,63.0811783212059,2013-08-14,0
97,-141.995517453665,63.0811783212059,2013-08-15,0
97,-141.995517453665,63.0811783212059,2013-08-16,1
97,-141.995517453665,63.0811783212059,2013-08-17,0
97,-141.995517453665,63.0811783212059,2013-08-18,0
98,-141.249856337802,62.6409946315521,2013-08-11,1
98,-141.249856337802,62.6409946315521,2013-08-12,1
98,-141.249856337802,62.6409946315521,2013-08-13,0
98,-141.249856337802,62.6409946315521,2013-08-14,1
98,-141.249856337802,62.6409946315521,2013-08-15,1
98,-141.249856337802,62.6409946315521,2013-08-16,0
98,-141.249856337802,62.6409946315521,2013-08-17,1
98,-141.249856337802,62.6409946315521,2013-08-18,0
99,-141.911143665852,63.0573297084583,2013-08-11,1
99,-141.911143665852,63.0573297084583,2013-08-12,1
99,-141.911143665852,63.0573297084583,2013-08-13,1
99,-141.911143665852,63.0573297084583,2013-08-14,1
99,-141.911143665852,63.0573297084583,2013-08-15,1
99,-141.911143665852,63.0573297084583,2013-08-16,1
99,-141.911143665852,63.0573297084583,2013-08-17,1
99,-141.911143665852,63.0573297084583,2013-08-18,0
100,-141.798176473408,62.7263501183691,2013-08-11,0
100,-141.798176473408,62.7263501183691,2013-08-12,0
100,-141.798176473408,62.7263501183691,2013-08-13,0
100,-141.798176473408,62.7263501183691,2013-08-14,1
100,-141.798176473408,62.7263501183691,2013-08-15,0
100,-141.798176473408,62.7263501183691,2013-08-16,0
100,-141.798176473408,62.7263501183691,2013-08-17,1
100,-141.798176473408,62.7263501183691,2013-08-18,0
1,-141.399920453889,62.7348102162175,2014-08-11,0
1,-141.399920453889,62.7348102162175,2014-08-12,1
1,-141.399920453889,62.7348102162175,2014-08-13,0
1,-141.399920453889,62.7348102162175,2014-08-14,1
1,-141.399920453889,62.7348102162175,2014-08-15,0
1,-141.399920453889,62.7348102162175,2014-08-16,0
1,-141.399920453889,62.7348102162175,2014-08-17,1
1,-141.399920453889,62.7348102162175,2014-08-18,0
2,-141.221817506823,62.6009160336409,2014-08-11,0
2,-141.221817506823,62.6009160336409,2014-08-12,1
2,-141.221817506823,62.6009160336409,2014-08-13,0
2,-141.221817506823,62.6009160336409,2014-08-14,1
2,-141.221817506823,62.6009160336409,2014-08-15,1
2,-141.221817506823,62.6009160336409,2014-08-16,0
2,-141.221817506823,62.6009160336409,2014-08-17,1
2,-141.221817506823,62.6009160336409,2014-08-18,1
3,-141.113785114151,62.4666441181927,2014-08-11,1
3,-141.113785114151,62.4666441181927,2014-08-12,0
3,-141.113785114151,62.4666441181927,2014-08-13,1
3,-141.113785114151,62.4666441181927,2014-08-14,1
3,-141.113785114151,62.4666441181927,2014-08-15,0
3,-141.113785114151,62.4666441181927,2014-08-16,1
3,-141.113785114151,62.4666441181927,2014-08-17,0
3,-141.113785114151,62.4666441181927,2014-08-18,1
4,-141.889216346922,62.6574343117825,2014-08-11,1
4,-141.889216346922,62.6574343117825,2014-08-12,1
4,-141.889216346922,62.6574343117825,2014-08-13,0
4,-141.889216346922,62.6574343117825,2014-08-14,0
4,-141.889216346922,62.6574343117825,2014-08-15,0
4,-141.889216346922,62.6574343117825,2014-08-16,1
4,-141.889216346922,62.6574343117825,2014-08-17,1
4,-141.889216346922,62.6574343117825,2014-08-18,0
5,-141.204138066915,62.5027228101578,2014-08-11,0
5,-141.204138066915,62.5027228101578,2014-08-12,0
5,-141.204138066915,62.5027228101578,2014-08-13,0
5,-141.204138066915,62.5027228101578,2014-08-14,1
5,-141.204138066915,62.5027228101578,2014-08-15,1
5,-141.204138066915,62.5027228101578,2014-08-16,0
5,-141.204138066915,62.5027228101578,2014-08-17,0
5,-141.204138066915,62.5027228101578,2014-08-18,0
6,-142.02982109393,63.0687987823678,2014-08-11,0
6,-142.02982109393,63.0687987823678,2014-08-12,1
6,-142.02982109393,63.0687987823678,2014-08-13,1
6,-142.02982109393,63.0687987823678,2014-08-14,0
6,-142.02982109393,63.0687987823678,2014-08-15,1
6,-142.02982109393,63.0687987823678,2014-08-16,1
6,-142.02982109393,63.0687987823678,2014-08-17,0
6,-142.02982109393,63.0687987823678,2014-08-18,0
7,-141.677849776686,62.5465489327041,2014-08-11,0
7,-141.677849776686,62.5465489327041,2014-08-12,1
7,-141.677849776686,62.5465489327041,2014-08-13,0
7,-141.677849776686,62.5465489327041,2014-08-14,0
7,-141.677849776686,62.5465489327041,2014-08-15,0
7,-141.677849776686,62.5465489327041,2014-08-16,0
7,-141.677849776686,62.5465489327041,2014-08-17,1
7,-141.677849776686,62.5465489327041,2014-08-18,0
8,-141.012611500754,62.4303580567409,2014-08-11,0
8,-141.012611500754,62.4303580567409,2014-08-12,0
8,-141.012611500754,62.4303580567409,2014-08-13,0
8,-141.012611500754,62.4303580567409,2014-08-14,0
8,-141.012611500754,62.4303580567409,2014-08-15,0
8,-141.012611500754,62.4303580567409,2014-08-16,0
8,-141.012611500754,62.4303580567409,2014-08-17,0
8,-141.012611500754,62.4303580567409,2014-08-18,0
9,-141.859203143143,62.729833210372,2014-08-11,0
9,-141.859203143143,62.729833210372,2014-08-12,0
9,-141.859203143143,62.729833210372,2014-08-13,1
9,-141.859203143143,62.729833210372,2014-08-14,0
9,-141.859203143143,62.729833210372,2014-08-15,0
9,-141.859203143143,62.729833210372,2014-08-16,1
9,-141.859203143143,62.729833210372,2014-08-17,1
9,-141.859203143143,62.729833210372,2014-08-18,0
10,-141.765037069906,62.7891476769378,2014-08-11,1
10,-141.765037069906,62.7891476769378,2014-08-12,1
10,-141.765037069906,62.7891476769378,2014-08-13,0
10,-141.765037069906,62.7891476769378,2014-08-14,1
10,-141.765037069906,62.7891476769378,2014-08-15,0
10,-141.765037069906,62.7891476769378,2014-08-16,1
10,-141.765037069906,62.7891476769378,2014-08-17,0
10,-141.765037069906,62.7891476769378,2014-08-18,1
11,-141.386452044836,62.6102395123404,2014-08-11,0
11,-141.386452044836,62.6102395123404,2014-08-12,0
11,-141.386452044836,62.6102395123404,2014-08-13,0
11,-141.386452044836,62.6102395123404,2014-08-14,1
11,-141.386452044836,62.6102395123404,2014-08-15,0
11,-141.386452044836,62.6102395123404,2014-08-16,1
11,-141.386452044836,62.6102395123404,2014-08-17,1
11,-141.386452044836,62.6102395123404,2014-08-18,1
12,-142.475352161065,62.6559807221564,2014-08-11,0
12,-142.475352161065,62.6559807221564,2014-08-12,0
12,-142.475352161065,62.6559807221564,2014-08-13,0
12,-142.475352161065,62.6559807221564,2014-08-14,0
12,-142.475352161065,62.6559807221564,2014-08-15,0
12,-142.475352161065,62.6559807221564,2014-08-16,0
12,-142.475352161065,62.6559807221564,2014-08-17,1
12,-142.475352161065,62.6559807221564,2014-08-18,1
13,-142.28397163249,62.5390289090175,2014-08-11,1
13,-142.28397163249,62.5390289090175,2014-08-12,1
13,-142.28397163249,62.5390289090175,2014-08-13,1
13,-142.28397163249,62.5390289090175,2014-08-14,0
13,-142.28397163249,62.5390289090175,2014-08-15,1
13,-142.28397163249,62.5390289090175,2014-08-16,1
13,-142.28397163249,62.5390289090175,2014-08-17,0
13,-142.28397163249,62.5390289090175,2014-08-18,1
14,-142.006074050141,62.6484159602702,2014-08-11,1
14,-142.006074050141,62.6484159602702,2014-08-12,0
14,-142.006074050141,62.6484159602702,2014-08-13,0
14,-142.006074050141,62.6484159602702,2014-08-14,1
14,-142.006074050141,62.6484159602702,2014-08-15,0
14,-142.006074050141,62.6484159602702,2014-08-16,1
14,-142.006074050141,62.6484159602702,2014-08-17,1
14,-142.006074050141,62.6484159602702,2014-08-18,1
15,-141.4657315386,62.517359442399,2014-08-11,0
15,-141.4657315386,62.517359442399,2014-08-12,1
15,-141.4657315386,62.517359442399,2014-08-13,1
15,-141.4657315386,62.517359442399,2014-08-14,1
15,-141.4657315386,62.517359442399,2014-08-15,0
15,-141.4657315386,62.517359442399,2014-08-16,0
15,-141.4657315386,62.517359442399,2014-08-17,1
15,-141.4657315386,62.517359442399,2014-08-18,1
16,-142.17813583166,62.6002771143192,2014-08-11,0
16,-142.17813583166,62.6002771143192,2014-08-12,1
16,-142.17813583166,62.6002771143192,2014-08-13,1
16,-142.17813583166,62.6002771143192,2014-08-14,1
16,-142.17813583166,62.6002771143192,2014-08-15,0
16,-142.17813583166,62.6002771143192,2014-08-16,0
16,-142.17813583166,62.6002771143192,2014-08-17,0
16,-142.17813583166,62.6002771143192,2014-08-18,0
17,-142.366330967278,62.7288324792723,2014-08-11,0
17,-142.366330967278,62.7288324792723,2014-08-12,0
17,-142.366330967278,62.7288324792723,2014-08-13,1
17,-142.366330967278,62.7288324792723,2014-08-14,0
17,-142.366330967278,62.7288324792723,2014-08-15,1
17,-142.366330967278,62.7288324792723,2014-08-16,0
17,-142.366330967278,62.7288324792723,2014-08-17,0
17,-142.366330967278,62.7288324792723,2014-08-18,1
18,-141.350398633919,62.6035552134158,2014-08-11,1
18,-141.350398633919,62.6035552134158,2014-08-12,1
18,-141.350398633919,62.6035552134158,2014-08-13,1
18,-141.350398633919,62.6035552134158,2014-08-14,1
18,-141.350398633919,62.6035552134158,2014-08-15,1
18,-141.350398633919,62.6035552134158,2014-08-16,0
18,-141.350398633919,62.6035552134158,2014-08-17,1
18,-141.350398633919,62.6035552134158,2014-08-18,0
19,-142.038880817946,62.9148657628746,2014-08-11,0
19,-142.038880817946,62.9148657628746,2014-08-12,1
19,-142.038880817946,62.9148657628746,2014-08-13,1
19,-142.038880817946,62.9148657628746,2014-08-14,0
19,-142.038880817946,62.9148657628746,2014-08-15,1
19,-142.038880817946,62.9148657628746,2014-08-16,1
19,-142.038880817946,62.9148657628746,2014-08-17,0
19,-142.038880817946,62.9148657628746,2014-08-18,1
20,-141.359003043292,62.530789847721,2014-08-11,1
20,-141.359003043292,62.530789847721,2014-08-12,0
20,-141.359003043292,62.530789847721,2014-08-13,0
20,-141.359003043292,62.530789847721,2014-08-14,0
20,-141.359003043292,62.530789847721,2014-08-15,1
20,-141.359003043292,62.530789847721,2014-08-16,1
20,-141.359003043292,62.530789847721,2014-08-17,0
20,-141.359003043292,62.530789847721,2014-08-18,1
21,-142.05521199085,62.5515956014875,2014-08-11,1
21,-142.05521199085,62.5515956014875,2014-08-12,0
21,-142.05521199085,62.5515956014875,2014-08-13,0
21,-142.05521199085,62.5515956014875,2014-08-14,0
21,-142.05521199085,62.5515956014875,2014-08-15,1
21,-142.05521199085,62.5515956014875,2014-08-16,1
21,-142.05521199085,62.5515956014875,2014-08-17,0
21,-142.05521199085,62.5515956014875,2014-08-18,0
22,-141.988483963351,62.6775987466489,2014-08-11,0
22,-141.988483963351,62.6775987466489,2014-08-12,1
22,-141.988483963351,62.6775987466489,2014-08-13,0
22,-141.988483963351,62.6775987466489,2014-08-14,1
22,-141.988483963351,62.6775987466489,2014-08-15,1
22,-141.988483963351,62.6775987466489,2014-08-16,1
22,-141.988483963351,62.6775987466489,2014-08-17,0
22,-141.988483963351,62.6775987466489,2014-08-18,1
23,-142.168068278897,62.5364951300857,2014-08-11,1
23,-142.168068278897,62.5364951300857,2014-08-12,1
23,-142.168068278897,62.5364951300857,2014-08-13,1
23,-142.168068278897,62.5364951300857,2014-08-14,0
23,-142.168068278897,62.5364951300857,2014-08-15,0
23,-142.168068278897,62.5364951300857,2014-08-16,1
23,-142.168068278897,62.5364951300857,2014-08-17,1
23,-142.168068278897,62.5364951300857,2014-08-18,0
24,-141.730005950994,62.5749403490743,2014-08-11,0
24,-141.730005950994,62.5749403490743,2014-08-12,1
24,-141.730005950994,62.5749403490743,2014-08-13,1
24,-141.730005950994,62.5749403490743,2014-08-14,1
24,-141.730005950994,62.5749403490743,2014-08-15,1
24,-141.730005950994,62.5749403490743,2014-08-16,0
24,-141.730005950994,62.5749403490743,2014-08-17,1
24,-141.730005950994,62.5749403490743,2014-08-18,1
25,-142.220756282054,63.1328483225139,2014-08-11,0
25,-142.220756282054,63.1328483225139,2014-08-12,0
25,-142.220756282054,63.1328483225139,2014-08-13,0
25,-142.220756282054,63.1328483225139,2014-08-14,0
25,-142.220756282054,63.1328483225139,2014-08-15,1
25,-142.220756282054,63.1328483225139,2014-08-16,0
25,-142.220756282054,63.1328483225139,2014-08-17,1
25,-142.220756282054,63.1328483225139,2014-08-18,1
26,-142.67331325761,62.6656059251301,2014-08-11,0
26,-142.67331325761,62.6656059251301,2014-08-12,1
26,-142.67331325761,62.6656059251301,2014-08-13,0
26,-142.67331325761,62.6656059251301,2014-08-14,1
26,-142.67331325761,62.6656059251301,2014-08-15,1
26,-142.67331325761,62.6656059251301,2014-08-16,1
26,-142.67331325761,62.6656059251301,2014-08-17,0
26,-142.67331325761,62.6656059251301,2014-08-18,1
27,-142.424181864046,62.7090941925326,2014-08-11,1
27,-142.424181864046,62.7090941925326,2014-08-12,0
27,-142.424181864046,62.7090941925326,2014-08-13,1
27,-142.424181864046,62.7090941925326,2014-08-14,1
27,-142.424181864046,62.7090941925326,2014-08-15,1
27,-142.424181864046,62.7090941925326,2014-08-16,0
27,-142.424181864046,62.7090941925326,2014-08-17,1
27,-142.424181864046,62.7090941925326,2014-08-18,0
28,-142.096929896479,62.5753821659398,2014-08-11,0
28,-142.096929896479,62.5753821659398,2014-08-12,0
28,-142.096929896479,62.5753821659398,2014-08-13,0
28,-142.096929896479,62.5753821659398,2014-08-14,1
28,-142.096929896479,62.5753821659398,2014-08-15,0
28,-142.096929896479,62.5753821659398,2014-08-16,0
28,-142.096929896479,62.5753821659398,2014-08-17,1
28,-142.096929896479,62.5753821659398,2014-08-18,1
29,-141.202949482455,62.6929371402638,2014-08-11,1
29,-141.202949482455,62.6929371402638,2014-08-12,0
29,-141.202949482455,62.6929371402638,2014-08-13,0
29,-141.202949482455,62.6929371402638,2014-08-14,0
29,-141.202949482455,62.6929371402638,2014-08-15,1
29,-141.202949482455,62.6929371402638,2014-08-16,1
29,-141.202949482455,62.6929371402638,2014-08-17,1
29,-141.202949482455,62.6929371402638,2014-08-18,1
30,-141.647289776419,62.5875523844435,2014-08-11,1
30,-141.647289776419,62.5875523844435,2014-08-12,1
30,-141.647289776419,62.5875523844435,2014-08-13,0
30,-141.647289776419,62.5875523844435,2014-08-14,1
30,-141.647289776419,62.5875523844435,2014-08-15,1
30,-141.647289776419,62.5875523844435,2014-08-16,1
30,-141.647289776419,62.5875523844435,2014-08-17,1
30,-141.647289776419,62.5875523844435,2014-08-18,0
31,-142.279849215258,62.6661314273326,2014-08-11,0
31,-142.279849215258,62.6661314273326,2014-08-12,1
31,-142.279849215258,62.6661314273326,2014-08-13,1
31,-142.279849215258,62.6661314273326,2014-08-14,0
31,-142.279849215258,62.6661314273326,2014-08-15,0
31,-142.279849215258,62.6661314273326,2014-08-16,0
31,-142.279849215258,62.6661314273326,2014-08-17,0
31,-142.279849215258,62.6661314273326,2014-08-18,1
32,-142.004538480122,62.7165157153329,2014-08-11,0
32,-142.004538480122,62.7165157153329,2014-08-12,1
32,-142.004538480122,62.7165157153329,2014-08-13,0
32,-142.004538480122,62.7165157153329,2014-08-14,0
32,-142.004538480122,62.7165157153329,2014-08-15,1
32,-142.004538480122,62.7165157153329,2014-08-16,0
32,-142.004538480122,62.7165157153329,2014-08-17,0
32,-142.004538480122,62.7165157153329,2014-08-18,1
33,-141.754042115921,62.8469434483433,2014-08-11,0
33,-141.754042115921,62.8469434483433,2014-08-12,0
33,-141.754042115921,62.8469434483433,2014-08-13,1
33,-141.754042115921,62.8469434483433,2014-08-14,0
33,-141.754042115921,62.8469434483433,2014-08-15,1
33,-141.754042115921,62.8469434483433,2014-08-16,1
33,-141.754042115921,62.8469434483433,2014-08-17,0
33,-141.754042115921,62.8469434483433,2014-08-18,1
34,-142.256436886857,63.1466600277839,2014-08-11,0
34,-142.256436886857,63.1466600277839,2014-08-12,1
34,-142.256436886857,63.1466600277839,2014-08-13,1
34,-142.256436886857,63.1466600277839,2014-08-14,1
34,-142.256436886857,63.1466600277839,2014-08-15,1
34,-142.256436886857,63.1466600277839,2014-08-16,1
34,-142.256436886857,63.1466600277839,2014-08-17,0
34,-142.256436886857,63.1466600277839,2014-08-18,1
35,-141.963480458834,62.5690372130753,2014-08-11,1
35,-141.963480458834,62.5690372130753,2014-08-12,0
35,-141.963480458834,62.5690372130753,2014-08-13,0
35,-141.963480458834,62.5690372130753,2014-08-14,1
35,-141.963480458834,62.5690372130753,2014-08-15,1
35,-141.963480458834,62.5690372130753,2014-08-16,1
35,-141.963480458834,62.5690372130753,2014-08-17,0
35,-141.963480458834,62.5690372130753,2014-08-18,1
36,-141.0874463234,62.645215186266,2014-08-11,0
36,-141.0874463234,62.645215186266,2014-08-12,0
36,-141.0874463234,62.645215186266,2014-08-13,0
36,-141.0874463234,62.645215186266,2014-08-14,0
36,-141.0874463234,62.645215186266,2014-08-15,0
36,-141.0874463234,62.645215186266,2014-08-16,0
36,-141.0874463234,62.645215186266,2014-08-17,1
36,-141.0874463234,62.645215186266,2014-08-18,0
37,-141.208028411315,62.5888175666256,2014-08-11,1
37,-141.208028411315,62.5888175666256,2014-08-12,0
37,-141.208028411315,62.5888175666256,2014-08-13,1
37,-141.208028411315,62.5888175666256,2014-08-14,0
37,-141.208028411315,62.5888175666256,2014-08-15,1
37,-141.208028411315,62.5888175666256,2014-08-16,1
37,-141.208028411315,62.5888175666256,2014-08-17,0
37,-141.208028411315,62.5888175666256,2014-08-18,0
38,-141.737595540359,62.6563009214294,2014-08-11,1
38,-141.737595540359,62.6563009214294,2014-08-12,0
38,-141.737595540359,62.6563009214294,2014-08-13,0
38,-141.737595540359,62.6563009214294,2014-08-14,1
38,-141.737595540359,62.6563009214294,2014-08-15,0
38,-141.737595540359,62.6563009214294,2014-08-16,0
38,-141.737595540359,62.6563009214294,2014-08-17,1
38,-141.737595540359,62.6563009214294,2014-08-18,0
39,-141.123502372678,62.5064011629765,2014-08-11,1
39,-141.123502372678,62.5064011629765,2014-08-12,1
39,-141.123502372678,62.5064011629765,2014-08-13,0
39,-141.123502372678,62.5064011629765,2014-08-14,0
39,-141.123502372678,62.5064011629765,2014-08-15,0
39,-141.123502372678,62.5064011629765,2014-08-16,0
39,-141.123502372678,62.5064011629765,2014-08-17,1
39,-141.123502372678,62.5064011629765,2014-08-18,0
40,-142.315849449157,62.6116899944829,2014-08-11,0
40,-142.315849449157,62.6116899944829,2014-08-12,1
40,-142.315849449157,62.6116899944829,2014-08-13,1
40,-142.315849449157,62.6116899944829,2014-08-14,0
40,-142.315849449157,62.6116899944829,2014-08-15,1
40,-142.315849449157,62.6116899944829,2014-08-16,0
40,-142.315849449157,62.6116899944829,2014-08-17,1
40,-142.315849449157,62.6116899944829,2014-08-18,0
41,-142.768116539124,62.6360297412076,2014-08-11,0
41,-142.768116539124,62.6360297412076,2014-08-12,0
41,-142.768116539124,62.6360297412076,2014-08-13,0
41,-142.768116539124,62.6360297412076,2014-08-14,0
41,-142.768116539124,62.6360297412076,2014-08-15,1
41,-142.768116539124,62.6360297412076,2014-08-16,0
41,-142.768116539124,62.6360297412076,2014-08-17,0
41,-142.768116539124,62.6360297412076,2014-08-18,1
42,-141.100133597803,62.502986687108,2014-08-11,1
42,-141.100133597803,62.502986687108,2014-08-12,1
42,-141.100133597803,62.502986687108,2014-08-13,0
42,-141.100133597803,62.502986687108,2014-08-14,1
42,-141.100133597803,62.502986687108,2014-08-15,0
42,-141.100133597803,62.502986687108,2014-08-16,1
42,-141.100133597803,62.502986687108,2014-08-17,0
42,-141.100133597803,62.502986687108,2014-08-18,0
43,-141.527244485404,62.5161911599494,2014-08-11,0
43,-141.527244485404,62.5161911599494,2014-08-12,1
43,-141.527244485404,62.5161911599494,2014-08-13,0
43,-141.527244485404,62.5161911599494,2014-08-14,0
43,-141.527244485404,62.5161911599494,2014-08-15,0
43,-141.527244485404,62.5161911599494,2014-08-16,0
43,-141.527244485404,62.5161911599494,2014-08-17,0
43,-141.527244485404,62.5161911599494,2014-08-18,0
44,-141.088165767875,62.5312032110757,2014-08-11,0
44,-141.088165767875,62.5312032110757,2014-08-12,0
44,-141.088165767875,62.5312032110757,2014-08-13,1
44,-141.088165767875,62.5312032110757,2014-08-14,0
44,-141.088165767875,62.5312032110757,2014-08-15,0
44,-141.088165767875,62.5312032110757,2014-08-16,1
44,-141.088165767875,62.5312032110757,2014-08-17,0
44,-141.088165767875,62.5312032110757,2014-08-18,1
45,-141.66395942304,62.7344598733748,2014-08-11,0
45,-141.66395942304,62.7344598733748,2014-08-12,1
45,-141.66395942304,62.7344598733748,2014-08-13,1
45,-141.66395942304,62.7344598733748,2014-08-14,1
45,-141.66395942304,62.7344598733748,2014-08-15,0
45,-141.66395942304,62.7344598733748,2014-08-16,0
45,-141.66395942304,62.7344598733748,2014-08-17,1
45,-141.66395942304,62.7344598733748,2014-08-18,1
46,-142.187489087071,62.6901813679047,2014-08-11,1
46,-142.187489087071,62.6901813679047,2014-08-12,1
46,-142.187489087071,62.6901813679047,2014-08-13,0
46,-142.187489087071,62.6901813679047,2014-08-14,0
46,-142.187489087071,62.6901813679047,2014-08-15,0
46,-142.187489087071,62.6901813679047,2014-08-16,0
46,-142.187489087071,62.6901813679047,2014-08-17,0
46,-142.187489087071,62.6901813679047,2014-08-18,1
47,-142.592327576055,62.6725603343533,2014-08-11,0
47,-142.592327576055,62.6725603343533,2014-08-12,1
47,-142.592327576055,62.6725603343533,2014-08-13,0
47,-142.592327576055,62.6725603343533,2014-08-14,1
47,-142.592327576055,62.6725603343533,2014-08-15,1
47,-142.592327576055,62.6725603343533,2014-08-16,0
47,-142.592327576055,62.6725603343533,2014-08-17,1
47,-142.592327576055,62.6725603343533,2014-08-18,1
48,-142.615448611683,62.5924978074566,2014-08-11,1
48,-142.615448611683,62.5924978074566,2014-08-12,0
48,-142.615448611683,62.5924978074566,2014-08-13,1
48,-142.615448611683,62.5924978074566,2014-08-14,1
48,-142.615448611683,62.5924978074566,2014-08-15,1
48,-142.615448611683,62.5924978074566,2014-08-16,0
48,-142.615448611683,62.5924978074566,2014-08-17,1
48,-142.615448611683,62.5924978074566,2014-08-18,0
49,-141.717810243517,62.6403608934863,2014-08-11,1
49,-141.717810243517,62.6403608934863,2014-08-12,1
49,-141.717810243517,62.6403608934863,2014-08-13,1
49,-141.717810243517,62.6403608934863,2014-08-14,0
49,-141.717810243517,62.6403608934863,2014-08-15,0
49,-141.717810243517,62.6403608934863,2014-08-16,0
49,-141.717810243517,62.6403608934863,2014-08-17,0
49,-141.717810243517,62.6403608934863,2014-08-18,0
50,-141.206065405007,62.5743180464989,2014-08-11,1
50,-141.206065405007,62.5743180464989,2014-08-12,1
50,-141.206065405007,62.5743180464989,2014-08-13,1
50,-141.206065405007,62.5743180464989,2014-08-14,1
50,-141.206065405007,62.5743180464989,2014-08-15,1
50,-141.206065405007,62.5743180464989,2014-08-16,1
50,-141.206065405007,62.5743180464989,2014-08-17,1
50,-141.206065405007,62.5743180464989,2014-08-18,1
51,-141.496251695945,62.6763228980246,2014-08-11,1
51,-141.496251695945,62.6763228980246,2014-08-12,0
51,-141.496251695945,62.6763228980246,2014-08-13,0
51,-141.496251695945,62.6763228980246,2014-08-14,1
51,-141.496251695945,62.6763228980246,2014-08-15,0
51,-141.496251695945,62.6763228980246,2014-08-16,1
51,-141.496251695945,62.6763228980246,2014-08-17,1
51,-141.496251695945,62.6763228980246,2014-08-18,1
52,-141.902322729221,62.8000555137963,2014-08-11,1
52,-141.902322729221,62.8000555137963,2014-08-12,1
52,-141.902322729221,62.8000555137963,2014-08-13,1
52,-141.902322729221,62.8000555137963,2014-08-14,1
52,-141.902322729221,62.8000555137963,2014-08-15,0
52,-141.902322729221,62.8000555137963,2014-08-16,0
52,-141.902322729221,62.8000555137963,2014-08-17,0
52,-141.902322729221,62.8000555137963,2014-08-18,0
53,-142.055964460804,62.6764897862722,2014-08-11,1
53,-142.055964460804,62.6764897862722,2014-08-12,1
53,-142.055964460804,62.6764897862722,2014-08-13,1
53,-142.055964460804,62.6764897862722,2014-08-14,1
53,-142.055964460804,62.6764897862722,2014-08-15,0
53,-142.055964460804,62.6764897862722,2014-08-16,1
53,-142.055964460804,62.6764897862722,2014-08-17,1
53,-142.055964460804,62.6764897862722,2014-08-18,0
54,-141.297577773155,62.5495596944585,2014-08-11,0
54,-141.297577773155,62.5495596944585,2014-08-12,1
54,-141.297577773155,62.5495596944585,2014-08-13,0
54,-141.297577773155,62.5495596944585,2014-08-14,1
54,-141.297577773155,62.5495596944585,2014-08-15,1
54,-141.297577773155,62.5495596944585,2014-08-16,1
54,-141.297577773155,62.5495596944585,2014-08-17,1
54,-141.297577773155,62.5495596944585,2014-08-18,1
55,-142.420224983136,62.682485681554,2014-08-11,0
55,-142.420224983136,62.682485681554,2014-08-12,1
55,-142.420224983136,62.682485681554,2014-08-13,0
55,-142.420224983136,62.682485681554,2014-08-14,1
55,-142.420224983136,62.682485681554,2014-08-15,1
55,-142.420224983136,62.682485681554,2014-08-16,1
55,-142.420224983136,62.682485681554,2014-08-17,1
55,-142.420224983136,62.682485681554,2014-08-18,0
56,-141.946717569858,62.9064279761084,2014-08-11,0
56,-141.946717569858,62.9064279761084,2014-08-12,1
56,-141.946717569858,62.9064279761084,2014-08-13,0
56,-141.946717569858,62.9064279761084,2014-08-14,0
56,-141.946717569858,62.9064279761084,2014-08-15,1
56,-141.946717569858,62.9064279761084,2014-08-16,0
56,-141.946717569858,62.9064279761084,2014-08-17,1
56,-141.946717569858,62.9064279761084,2014-08-18,1
57,-142.148929115923,62.5501014966866,2014-08-11,1
57,-142.148929115923,62.5501014966866,2014-08-12,1
57,-142.148929115923,62.5501014966866,2014-08-13,1
57,-142.148929115923,62.5501014966866,2014-08-14,1
57,-142.148929115923,62.5501014966866,2014-08-15,1
57,-142.148929115923,62.5501014966866,2014-08-16,0
57,-142.148929115923,62.5501014966866,2014-08-17,1
57,-142.148929115923,62.5501014966866,2014-08-18,0
58,-141.806795966882,62.6458246733082,2014-08-11,1
58,-141.806795966882,62.6458246733082,2014-08-12,1
58,-141.806795966882,62.6458246733082,2014-08-13,0
58,-141.806795966882,62.6458246733082,2014-08-14,0
58,-141.806795966882,62.6458246733082,2014-08-15,0
58,-141.806795966882,62.6458246733082,2014-08-16,0
58,-141.806795966882,62.6458246733082,2014-08-17,0
58,-141.806795966882,62.6458246733082,2014-08-18,0
59,-142.472375889919,62.5535181577469,2014-08-11,1
59,-142.472375889919,62.5535181577469,2014-08-12,1
59,-142.472375889919,62.5535181577469,2014-08-13,0
59,-142.472375889919,62.5535181577469,2014-08-14,0
59,-142.472375889919,62.5535181577469,2014-08-15,1
59,-142.472375889919,62.5535181577469,2014-08-16,0
59,-142.472375889919,62.5535181577469,2014-08-17,0
59,-142.472375889919,62.5535181577469,2014-08-18,1
60,-142.177663495519,62.5390569698956,2014-08-11,1
60,-142.177663495519,62.5390569698956,2014-08-12,1
60,-142.177663495519,62.5390569698956,2014-08-13,1
60,-142.177663495519,62.5390569698956,2014-08-14,1
60,-142.177663495519,62.5390569698956,2014-08-15,1
60,-142.177663495519,62.5390569698956,2014-08-16,0
60,-142.177663495519,62.5390569698956,2014-08-17,0
